review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R19SOQIYT1E9KG,B0CXL4FQBK,4.0 out of 5 stars The quality,Tiny,4,I like this Sony Bluetooth speaker great sound Great base,"Reviewed in the United States June 26, 2024",AH5BLCNVL7W62QLT52SS3ISNUDOQ,True,0,Color: Orange
R3JBEFX96QS6RK,B0CXL4FQBK,"5.0 out of 5 stars Deep sounds, great look, and feel!",Colin Shearer,5,"Bought for our boat, great sound and look amazing.","Reviewed in the United States July 11, 2024",AGDTTDHU55PHYUMZKDA3QPYY3YWA,True,0,Color: Orange
R2RTO70RXS619F,B0CXL4FQBK,5.0 out of 5 stars Better than JBL charge 5,"Good phone, it was renewed but in new condition -and it  really like it is. Only, so sad that I got it without original box. From other side, in the box with phone was good charger, that’ s so pleasure! Thanks!",5,Really better than JBL in all aspects!,"Reviewed in the United States July 10, 2024",AFYKZHOIESINVUO7YQQ5QN52ZUMA,True,0,Color: Forest Gray
RIGE1UVRQIYON,B0CXL4FQBK,5.0 out of 5 stars WOW! Exceeded my expectations,DW Hunter,5,"Just received my ULT1 and it does not disappoint. Easy to setup with both my Apple and Android phone. I was playing music within seconds of opening the box. Very impressed with the sound clarity and volume level. The ULT button is also great for an extra bass boost. I am personally a fan of the carry cord allowing me to hang the speaker outside by the pool.Added bonus, I got a phone call while listening to music and was very impressed with the call quality. Sony nailed it with this new speaker. Highly recommend!","Reviewed in the United States May 17, 2024",AHTZYOLBOMRSSG2BCUKDLMGKXSIA,True,0,Color: Off White
R3ASRMOYM98939,B0CXL4FQBK,5.0 out of 5 stars Great sound with full bass,MikeNg solar DIY expert,5,Happy travel with this little Sony portable speaker.,"Reviewed in the United States July 9, 2024",AERKVT5CYZNYCLPYEOPSNPA3GDLQ,True,0,Color: Forest Gray
R1O5788RKLS9HH,B0CXL4FQBK,5.0 out of 5 stars Get 2,G. Johnson,5,I got 2 of these speakers so I could use the stereo function. I am very happy with the sound quality. It's like using headphones without the hassle or discomfort of headphones. You need to use the sony app to set them up in stereo mode.,"Reviewed in the United States June 13, 2024",AEPCCORMZQJYUD25PY25YDFYZPSA,True,0,Color: Off White
R113D0AJ1VBZES,B0CXL4FQBK,5.0 out of 5 stars Increíble sound!!,Chabela,5,"The media could not be loaded. Sound is amazing for such a lil thing! I purchased it to used outside by the pool area and its loud! Battery lasted the whole time we were there, compared to other brands this baby right here is so worth it! Easy to use and even has and option to add more than one at a time!!","Reviewed in the United States July 21, 2024",AFNJQ62TYDTNVEO3YKGAHH7GKARQ,True,1,Color: Off White
R29CM1GV0GDFFB,B0CXL4FQBK,5.0 out of 5 stars quality,Ramin behrad,5,good quality,"Reviewed in the United States July 11, 2024",AEMKLMPK3NM2LX6KUJSBECEZUL5Q,True,0,Color: Black
R2ANZU65BJIBBZ,B0CXL4FQBK,5.0 out of 5 stars Little but mighty in sound,crystal,5,"The media could not be loaded. I have seen YouTube videos on these new line of speakers from Sony, I saw the new hype on this ""ULT"" button and it's supposed to put that bass into the music, I was skeptical on that......buuuut after playing music and pressing the button. Yep my new favorite speaker for size and sound, it is very clear. Bass hits nicely, it's tight and clean, I like bass in everything I listen to., Plus, now I can ride my bike with the family and the speaker is not swaying around and banging around from the strap it has hanging from my handle bars, like my last speaker did. This new one from Sony fits in the water bottle holder, I just pulled the metal back a little.Also kinda fits in the cup holder off the car,","Reviewed in the United States May 16, 2024",AH736KYH45SJYVYWJG2YVUQ2BPCA,True,4,Color: Orange
R1W3AC11XHBGBQ,B0CXL4FQBK,5.0 out of 5 stars Excelente bocina,Excelente se escucha fenomenal,5,Muy potente para su tamaño,"Reviewed in the United States July 4, 2024",AE7YMFV2PGWWG6OTHGHTWOOMI62Q,True,0,Color: Orange
R2SFTGUQQN01GG,B0CXL4FQBK,5.0 out of 5 stars Surprising sound!,Just a guy,5,"For a smaller speaker, this has great sound. But, I do recommend pressing the ult button to really enjoy it. It paired fast to my Samsung phone with a prompt on the screen.I used it over the weekend cleaning up outside. It says it's water and dust proof, so I was able to just wash it off after having outside all day.It really surprised me how much sound has for its size, plus seeming durable makes it great to use anywheree.","Reviewed in the United States May 14, 2024",AH6D4643GM7J3QNXWQ2UMPEU26BA,True,0,Color: Orange
R28JGKKU12WSLW,B0CXL4FQBK,5.0 out of 5 stars Love Sony !,Ronaldwilliams,5,This speaker is what You would Expect Sony to be made with Quality I love it Looking forward to upgradeing again in a few years I will Admit it’s a little different Without the lights but it’s ok it Makes up foreign in sound quality love the String to carry it great job Sony,"Reviewed in the United States May 28, 2024",AGC55WSFJ7O7W3BVRCT4F4WU7N5Q,True,0,Color: Orange
R21CT10KWU30EA,B0CXL4FQBK,5.0 out of 5 stars Perfecto,janet castro,5,Tiene tamaño práctico el bajo siena muy bien y la entrega fue antes se lo esperado.,"Reviewed in the United States June 21, 2024",AE555UPUO6RP76CU5DRFFJ4MRKOQ,True,0,Color: Black
R29SXO15IALAM8,B0CXL4FQBK,5.0 out of 5 stars Way better than I imagined!,Ana,5,"The media could not be loaded. OK so it has been a few years since I have purchased a wireless speaker and only did so now because my JBL would no longer hold a charge. I went to a store to listen to different speakers and decided to go with the Sony since I already have the headphones and am very happy.The sound in the store was ""good enough"" but after actually ordering mine here and putting it in my office....WOW! I highly recommend this product and when you get it push that button on top that says ULT. You will be pleasantly surprised.","Reviewed in the United States May 15, 2024",AHOLZR25E7KORXNFKTRZKRDLJ6AQ,True,1,Color: Off White
R6JBK0MHASFCW,B0CXL4FQBK,5.0 out of 5 stars The ULTIMATE portable party speaker!,Abby C,5,"We needed a small speaker last year and we ended up having to go with a bigger Sony (XG300) to get the bass that we wanted. Fast forward to this new guy… the Field 1 is the perfect “field” speaker! We’ve taken this baby to basketball games, BBQs, even a day in the park and it does not disappoint. It packs a ton of punch for such a small speaker. Well done Sony!","Reviewed in the United States May 19, 2024",AHTHZZWJHXBT5RSBSBWGLOOMAHNA,True,1,Color: Orange
R3JKYS4661BHWH,B0CXL4FQBK,5.0 out of 5 stars This thing is crazy!,steve,5,"Wow!! This sounds so good for the size. The bass gets crazy with the ULT button pressed, even outside. I love it. Oh and the speaker phone feature works amazing. Nobody could tell I was using my speaker to talk","Reviewed in the United States May 30, 2024",AFSAE2SIUUWFNBFPPEW5DHDG2TEQ,True,0,Color: Black
R1LLEB72MIQOLZ,B0CXL4FQBK,5.0 out of 5 stars Best little Bluetooth speaker ever,Hugh Jassell,5,I was so pleased with the bass and all around sound this little speaker puts out ! Best BT speaker I have ever purchased !,"Reviewed in the United States June 4, 2024",AFO23TZOGFDNXFKLLE23PGHV3APQ,True,1,Color: Forest Gray
R225XD73JZSFRO,B0CXL4FQBK,5.0 out of 5 stars Impressive sound,Nate Anderson,5,"Just got my speaker! If I'm being honest, the sound is much better than I expected for a smaller speaker. I bought it for an adventurous family trip we are going on next week but I'm sure it won't take long before my kids steal it from me, lol. So far, I love it and recommend it.","Reviewed in the United States May 16, 2024",AH4K7VOQOACHPLENCNOZFY3J5F4A,True,0,Color: Forest Gray
R113XNEFSSLAKW,B0CXL4FQBK,5.0 out of 5 stars Massive power!!!,Anthony S,5,"Absolutely blown away by this little powerhouse! Despite its compact size, this Bluetooth speaker delivers crisp, clear sound with impressive bass. Perfect for any setting, from the pool or beach to cozy indoor evenings. The battery life is phenomenal, and pairing is a breeze. The ULT button really packs a punch to whatever you’re listening to. Highly recommend for anyone seeking top-notch audio in a portable package!","Reviewed in the United States May 19, 2024",AHTHS5RTNJIUZ2UVQOVXXT4KU42Q,True,3,Color: Forest Gray
R2D7J8YTRACIAT,B0CXL4FQBK,5.0 out of 5 stars Big sound in a small speaker,Hiker,5,"I have to say I was a little hesitant to purchase a small speaker because they typically won't product the low bass well, not to mention midrange tones sometimes sound weak. I knew in seconds however this speaker delivers and exceeded my expectations. I love the color and the design is awesome. The low bass response even at low volume was amazing. This has quickly become my favorite portable speaker.","Reviewed in the United States May 12, 2024",AEXCCDCMMCMSPV75SIHFJ6N4FQIQ,True,0,Color: Forest Gray
R34VT61GAVHTCE,B0CXL4FQBK,5.0 out of 5 stars Product was as described,Amazon Customer,5,Sound Quality is excellent and bass is good for a small Bluetooth speaker.,"Reviewed in the United States June 14, 2024",AGZMOYXVGIC4HCGQFJY2BG52S7QA,True,0,Color: Black
R1EMRZFXUNTXI9,B0CXL4FQBK,5.0 out of 5 stars Amazing sound,Natt Sabbagh,5,Amazing clear sound!,"Reviewed in the United States June 21, 2024",AFTW2X2XTNX5KUERHUCZXCTT3YSQ,True,0,Color: Off White
R39NCV3LN8YXHT,B0CXL4FQBK,5.0 out of 5 stars Excelente calidad,Carlos Arturo Palacios,5,"The media could not be loaded. Gran calidad de materiales, sonido nítido y de gran calidad, con la función ULT se aumenta la claridad del sonido especialmente de los bajos, recomendado!","Reviewed in the United States July 3, 2024",AH2K4OBEFVCA75OTRMTI2LZ2GHMQ,True,1,Color: Forest Gray
R320MRT9S5KOT,B0CXL4FQBK,3.0 out of 5 stars Can't get rid of the bass if you try.,Distracting Duck,3,"<--(A.V. tech) Even when cutting out all the bass from the EQ within the Android volume menu, and downloading the Sony Music Center app and doing the same: there are frequencies that still rumble through. I want to listen to a podcast in the morning without deep voices and intro music burping through my apartment walls. I'll keep it because music sounds great, the sale was right and I like the funky orange.","Reviewed in the United States June 23, 2024",AEE4PIQFPUXMVV3UH2YFVK7DDO4Q,True,2,Color: Orange
R20KRCF8TA9V92,B0CXL4FQBK,5.0 out of 5 stars Great Sound and Durability,Wrangler_JL20,5,Awesome little speaker that gets loud and so far seems to be extremely durable. I used the included strap to tie it down to my SUP in the bay and it performed great even after getting a little wet.,"Reviewed in the United States May 15, 2024",AHNAQGJSB7U7EHM5JIFIC5TS5X4A,True,0,Color: Orange
R28YIOLREWUBHG,B0CXL4FQBK,5.0 out of 5 stars Easy set up,Joseph M.,5,"Easy to set up, sound is great for the size, use outside by the pool, plan to buy another. Decent price.","Reviewed in the United States May 26, 2024",AE7GG6MG62SWNUN4JIOCPYQRNBPQ,True,0,Color: Off White
R1BW5TOGKMQAIZ,B0CXL4FQBK,5.0 out of 5 stars Packs a punch!,MED,5,"Sounds great for it's size. Such rich and full sound from a portable speaker. Sounds great outdoors too. Overpowers the sounds of the cicadas in the Midwest. Deep bass, and clear sound at any volume.","Reviewed in the United States May 15, 2024",AE2WJW5G2SBU25WZ4SHHGAZRKFDQ,True,0,Color: Off White
R2A8EFOUOJ4XP,B0CXL4FQBK,5.0 out of 5 stars Sound is amazing!,Jessica,5,The color is great! The sound is amazing! Well worth the money. Light weight and great sound for the pool ! Shipped very quickly also!:),"Reviewed in the United States May 21, 2024",AFWETNXFOGQGOX5FZCM7DVSZC45A,True,1,Color: Forest Gray
R1ZV0EYUI9REMI,B0CXL4FQBK,5.0 out of 5 stars Nice surprise. Highly reccommended.,E. Wolffe,5,"The sound is awesome. Much better than expected. The Blue Tooth connection was flawless via the APP. Also via the APP, all of my music library and Amazon Music is displayed and can be selected and played.","Reviewed in the United States May 10, 2024",AEKR22BQ6ZSM4GO7CKPQME54JYUQ,True,0,Color: Black
R3UXGQW06UHI67,B0CXL4FQBK,5.0 out of 5 stars Worth it,Eddie Nappi,5,"I have a bunch of Bluetooth speakers including older Sonys, this one has really amazing sound. Completely worth the money. Nice form factor and incredibly light. Doesn’t lose bass when you increase the volume either. I listen to various types of music and it reproduced them fairly accurately. Does well listening to podcasts and videos as well A+","Reviewed in the United States May 4, 2024",AG2CSDAJHBD6VS6DAKE6Z4FCUYXQ,True,4,Color: Off White
R2Y0VUV0DRA8N6,B0CXL4FQBK,5.0 out of 5 stars Great Sound for a Smaller speaker!,Bella,5,The ULT speaker sound is extremely impressive for such a small portable speaker! Definitely the best speaker I have had! The battery life is awesome and I love this color!,"Reviewed in the United States May 8, 2024",AHX54YSFISEZNNACXEAMW2JRICKA,True,0,Color: Forest Gray
RXVLWL12JYXC7,B0CXL4FQBK,"3.0 out of 5 stars Compared to SRS 10’s, there’s no comparison!",charles chapman,3,Very low quality compared with what we’ve grown to just be there with Sony . Two Sony SRS 10’s still rule!,"Reviewed in the United States June 25, 2024",AH3XR4Q5HNBQU4B7YSGK67N3ZU2A,True,2,Color: Black
R3DP7Z6OEAB51U,B0CXL4FQBK,5.0 out of 5 stars Great speaker!,Anonymous,5,"This speaker sounds amazing! Super clear, loud, and great balance! Also love the color and battery life!","Reviewed in the United States May 16, 2024",AFAR7IS5TCSBSZY3TRSKJNK5ALPA,True,0,Color: Off White
R2KYGANUUKOUM1,B0CXL4FQBK,5.0 out of 5 stars Commendation,It's fantastic,5,It is great,"Reviewed in the United States May 26, 2024",AHWOAQEMDI45XGYPLGG4LOXC4SEQ,True,0,Color: Orange
RNY5REXFMCW9U,B0CXL4FQBK,3.0 out of 5 stars A downgrade,Amazon Customer,3,Not as loud as the older Sony SRS-XB20 which was the same size,"Reviewed in the United States June 23, 2024",AGI5DMIDRADZW46ETH5N4UTTBPLQ,True,2,Color: Off White
R3SD7852LCQYBJ,B0CXL4FQBK,5.0 out of 5 stars Impressed!,Kim D.,5,This little baby packs a punch!,"Reviewed in the United States May 12, 2024",AHPYIR5OYSNIHYZNQ672XJER4MIA,True,0,Color: Forest Gray
R35H3X2MFFUNTU,B0CXL4FQBK,2.0 out of 5 stars Disappointing,Amazon Customer,2,"Sorry to say, I was disappointed with this one. I have a few different models of Sony bluetooth speakers, and overall I've been more than happy with them. I was hoping this model would serve as an upgrade to one of my older speakers. While the bass was fantastic, the overall tone much too trebly. I had to return it for that reason. (Yes, I played with the EQ settings.)Again, my experiences with Sony's speakers have all been quite good. So I was quite surprised that this one didn't work out.","Reviewed in the United States August 5, 2024",AGLIEZFMHA2CJITT6HAQNEOQGL4Q,True,0,Color: Forest Gray
RD90OS9G4LBOU,B0CXL4FQBK,2.0 out of 5 stars Don’t believe all the hype with these reviews,Rik Fuentes,2,"First of all, the build quality is pretty good. I ordered the grey one, and it was nice. But, unfortunately that’s where all the praise for me ends. Had this for about a week. The battery life, at medium volume lasted me on average about 6 and a half to 7 hours. Not quite what is advertised. Plus the sound really wasn’t that great, as others claimed. And it did not get loud enough for my preference. It’s an OK speaker, but not for the $128 price range. At best, maybe $79.99 would be more appropriate. All in all, not bad, but not as good as some of these reviewers are making it out to be.","Reviewed in the United States June 3, 2024",AGKVRLH5WWL24T3QNYXZ5G3JQ2QQ,True,2,Color: Forest Gray
R2XX9W7Y82B8QQ,B0CXL4FQBK,2.0 out of 5 stars It’s ok !,Pawel Patla,2,"Nice little speaker, but not worth more than 50/60$","Reviewed in the United States July 4, 2024",AGN5CKOJXFQMHMXJ7OPFIJOKHWPA,True,1,Color: Orange
R3CZ2OZY6CVW5Q,B0CXL4FQBK,1.0 out of 5 stars Battery Life 1½ hours,Gary Fulbright,1,Battery life is terrible. Have to keep it on a charger. They didn't mention that little detail,"Reviewed in the United States June 30, 2024",AGCRYFKLPEWDQRDF4KLE3BRU3PXQ,True,2,Color: Orange
R2TC74GFBJ84BC,B0CXL4FQBK,4.0 out of 5 stars ULT makes it sound decent,Mako L,4,My old Sony SRS-XB31 is louder and sounded better but they don’t make them anymore. I like the color and sound is ok and ULT mode brings the quality up to what I would expect from Sony. The ULT mode should be able to do more. I paid $100; I’ll probably keep it.,"Reviewed in the United States July 22, 2024",AHFHBOWLUJ3E6E33BIXR2HJ4F6OQ,False,0,Color: Black
R2DDBBTMEV6HDV,B0CXL4FQBK,4.0 out of 5 stars This speaker punches above its weight class in sound and ruggedness!,Paul Augustus,4,"The Sony ULT Field 1 speaker, besides sounding great, is also lightweight, rugged and portable. In fact, the speaker tucks away nicely in my backpack's water bottle compartment and conveniently travels with me wherever I go; and because it is shockproof, water, dust and rust resistant, gets used in environments where I would normally think otherwise not to. Furthermore, the extra bass provided by the ULT toggle does a great job of creating a richer, fuller music experience. With all things being considered, this speaker's abundant features makes this my go-to portable speaker.","Reviewed in the United States July 8, 2024",AH2PLG6YMPWSMKRJPWBATIBKM22Q,False,1,Color: Black
R1WVFAKBKYJEAQ,B0CXL4FQBK,4.0 out of 5 stars Decent affordable BT speaker - could be better.,REMY REVIEWS,4,"Just to summarize my thoughts on the ULT Field 1 quickly..Some pros:- Good quality audio- Dustproof, waterproof, etc.- SpeakerphoneSome cons:- Lacks good bass, despite it's ""ULT"" button. It's not terrible but it really seems to be hit and miss. I don't get why it varies but it's not what I expected.- Battery lifeFabric lined with silicone ends, it's fairly standard looking for a bluetooth speaker. A strap runs across the entire back which is useful for holding onto or hanging the speaker. Utilizes bluetooth, obviously, its is compatible with BT 5.3 and it supports Google Fast Pair. I didn't realize at first but you can link two units in the app for stereo playback.The control panel is a simple and intuitive layout. Power, Bluetooth pairing, play, volume up/down and ULT. The play button will also answer or end calls and it will navigate tracks.You get a cover on the back which protects the USB-C port. Charging with USB-C is great to see, by the way, and they include a USB-A to USB-C charging cable with the speaker.The speaker itself is IP67 rated which means completely dustproof and can be submerged at a depth of up to one meter for up to 30 minutes.I don't plan on using this as a speakerphone but it works well enough but you need to stay fairly close to the speaker as the signal doesn't seem particularly strong.Battery life just seems lackluster, just like the ""ULT"" bass. Sony says approximately 12 hours at volume 25 (50%) with the ULT function turned on. If you play at 100% volume, with ULT on, that drops to 3 hours. You can use the STAMINA function in the app for reduce power consumption. Speaking of battery life, and the app, when pair with your phone, you are able to see the speakers remaining battery life on your phone.Overall, it's fine. It's nothing special and even at the affordable price, I think there are better options out there from some of the big name competitors. I wasn't sure whether or not to give it 3 or 4 stars. I'd give it 3.5, if that were an option but it's not so I rounded up.","Reviewed in the United States May 8, 2024",AGPFBQD6BRRKEVEI3IAKXAEV4WWA,False,2,Color: Black
R3VJ6HBM3KLRK8,B0CXL4FQBK,4.0 out of 5 stars Sony ULT Field 1 Portable Bluetooth Speaker,MC,4,"First I'd like to say that this speaker has very nice appeal. It looks very nice sitting in an office, or even just on a shelf. The small design, is very well made. You can tell the difference right away when you first pick up this speaker, that it is not cheaply made (not that I would expect nothing less form Sony, or any other vendor of this caliber), and the design aspects are on point; to be beautiful and functional at the same time, with much attention to detail of the design.The thing that I wasn't impressed with is the sound. I think this speaker works well at low volumes. If you intend to listen to your music alone or in an office setting, then this may work for you, but don't engage in any high expectations from this speaker.As I mentioned earlier, if you set it on a low volume the sound is really not that bad. I would recommend turning on the ULT button, and never turning it off again for the life of the speaker. This gives it a much fuller sound at low volumes, and if you close your eyes and listen, then you just might hear a hint of bass coming through.If your mischievous, and you do decide to turn the volume up more than half way, then you wil begin to NOT enjoy the tinny sound coming from the speaker, as the clarity immediately fades away.","Reviewed in the United States June 1, 2024",AFEGGRZ2KH5OZPE5ESYHC2Y4USTA,False,3,Color: Off White
R73UKTQOWQ00E,B0CXL4FQBK,"5.0 out of 5 stars Nice little speaker, great sound!",E.Swope,5,"I could say that this little speaker is surprisingly loud... but Sony is not all about loud, it is more about uality. That it has a solid build quality is more or less a given, reliability and connectivity too. The Sony Ult field 1 speaker hearkens back to their XB series. That is, it has the familiar form... and if you have seen it a lot, that is the speaker the others were imitating. Like all of Sony's portable speakers (that I am aware of) it is rated ip67 for water and dust resistance. It is pretty rugged, but don't throw it in a pool. It is not 100% waterproof. Sony doesn't play a lot of tricks to distract you from mediocre sound, because it isn't. Like few other companies which make portable blue tooth speakers, Sony does provide some audio spec... because ther3 is nothing to hide. Unlike most other portable blue tooth speakers, this small speaker has full range sound: 20 hz to 20 khz. They don't brag about their tuning. because they do not have to tweak it to cover the missing detail. All that said, the sound is rich and details. While you do not see a prominent bass boost, it is, essentially, built in (and the ult button does provide that boost, should you want it). The Field one is pretty pared down, no flashing or pulsating lights, just great sound. It may not be the loudest put there, but it is absolutely loud enough. I listened to it outdoors yesterday, and despite its' size it holds up well to open air listening. It is also very easy to use, with dedicated buttons for each function. The one surprise to me is that there are no high res blue tooth codecs, and no aux in, but then if you are using aux in it is somewhat less portable... This one is, very portable, easy to carry, easy to use, easy to listen to. I haven't found anything which does not sound good on this speaker, but that is what you get with a full range speaker. I buy a lot of Sony equipment because it is reliable in so many ways, build quality, sound quality, stable connections and up to date protocols. At the end of the day, yes this little speaker sounds louder than you would expect from its' size, but also richer, fuller and with great clarity and detail.","Reviewed in the United States May 20, 2024",AGASAFHLQKQP7RNG76TKN4GPBJBQ,False,0,Color: Orange
R29M7D39J532PZ,B0CXL4FQBK,4.0 out of 5 stars Not necessarily an improvement from their past offerings,tkm,4,"I've always been a huge fan of Sony bluetooth speakers because they offered great quality, build and sound. While the Sony quality is still there, I'm not sure the sound is up-to-par with their past offerings.There's a lot of competitors in this space and what set Sony apart from them was that they really focused on making a great sounding speaker including a ""live sound"" mode, extra bass, all with having stereo drivers. Unfortunately, the stereo drivers have been abandoned so that means no more spatial live sound mode (which sounded great, BTW). The extra bass is still there, but that's there in most all of the models around this price range.Bose and JBL both mostly abandoned stereo drivers a while back but Sony still held out and I rewarded them with my purchases. Now, I don't really see much difference between a Sony, JBL and many of the other players on the market (Tribit, etc). Granted, a bluetooth speaker is typically not a critical listening device, but the Sony's of the past were borderline audiophile in their implementation. They, by far, had the best stereo implementation out of a single box bluetooth speaker. Whatever DSP magic they built into them was fantastic. That magic is, unfortunately, gone for this speaker line.The bass on the Sony is still really good though...I played a 50hz test-tone and was able to hear the tone clearly. Many so-called ""extra bass"" speakers can't even come close to playing a note that low, so the Sony still does a fantastic job in that area.The build is still good; typical of what you'd expect a Sony to be. This speaker does lack a 3.5mm input jack though (which I'm not sure why as it could have easily been put next to the USB-C port that's under a rubber cover). Bluetooth connectivity was easy. Fortunately, no ridiculous LED lights on this model so I am thankful for that. In the past Sony did give the option to turn them off or make them a solid color vs. always having them flash to the beat of the music like other brands forced upon you.I did not try TWS as I do not have two of the units. However, this would likely be the best way to listen to them as I'd love to hear a stereo image from a pair of these. My curiosity might get the best of me and if so I will update this review at that time.I'm not sure why Sony abandoned their last few generations of bluetooth speakers so quickly. Seems like just last year or so the best bluetooth speaker they've ever made IMO (the SRS-XBx3, specifically the XB43) was being cleared out for the new XG series. Now we're getting the ULT series after a short amount of time. I don't want to say that this new series sounds poor, as it certainly does not. But, it's just another mono speaker now and seems to be made for the poolside/beach party rather than listening more critically in a kitchen or bedroom. Granted, it does have a lot of low and quality bass so that mojo has not went away, but the live sound modes and dual L/R drivers disappearing is a disappointment.So as a long time Sony bluetooth speaker fan I am a bit disappointed in the direction that they've taken with the ULT lineup. They still make some of the best bluetooth speakers available, but their focus now seems to be headed in a different direction. If that direction is a pool party or other outdoor party-type of environment, this speaker will serve you very well and is certainly the quality and clear sound that you'd expect from the Sony name. If you have one of their older stereo speakers and enjoy it, hold onto that as this version will likely only be a suitable replacement if you buy two of them for TWS mode.","Reviewed in the United States May 7, 2024",AGOT7D3GZFVAZMP5VJUXVODL3U2A,False,12,Color: Black
R3R1WS02GZJB6X,B0CXL4FQBK,4.0 out of 5 stars Powerful without compromise ...,M.S.H.,4,"This speaker has beautiful quality and lots of power behind it. There is o tinniness or feedback of any sort and it is so easy to transport and take wherever you need and wherever you want to go. I would give it like 100 stars for the quality alone, I am however having problems connecting to the speaker with several of my devices currently despite troubleshooting for multiple attempts. I am hopeful to sort this soon and I am sure if I contact the manufacturer I would get assistance, but eww phone calls. It either pops up immediately as expected or it nowhere to be found. so I am baffled as to how that is happening. Anyway, it is a very high quality device and I am happy with it regardless.","Reviewed in the United States May 13, 2024",AF2KTKYILXH6DAFVCQD5BHXNWHEQ,False,1,Color: Black
R14TDMYNDRULVM,B0CXL4FQBK,5.0 out of 5 stars Sony ULT Field 1 Bluetooth Speaker,M. Hill,5,"Featuring enhanced bass this Bluetooth speaker is compact and has noticeable weight for its size which gives it a quality feel. It arrives with a one foot long USB A to USB C charging cable and while it may be operated manually as a standard Bluetooth speaker it may also be controlled by the Sony Music Center app which to fully utilize all the features requires at least a second speaker. A small reference guide is included but a UPC code is provided on the underside of the box lid for an online version of a more detailed manual.For a Bluetooth speaker where portability is the point the sound is surprising good--clear and precise although at higher volumes reproduction is somewhat tinny. The bass boost adds depth which seems all the more necessary in an outdoor setting where acoustics are non-existent. Overall at this price point the speaker has an excellent sound and a solid build. If interested operation details follow.On arrival I plugged it into a USB A charging port during which a small orange LED light located below the power button was illuminated and when fully charged the light went out. After gently pressing the power button a small green light and a small blue light are illuminated. If familiar with Bluetooth pairing the operation is straightforward and if not information is available in the manual. Ready to listen to music I manually connected the speaker to my iPhone music library.The touch control panel at the top of the speaker includes a power, Bluetooth, play/pause, volume minus & plus along with the ULT bass boost control. A water resistant trap door at the back of speaker covers a USB C port for charging. There is a built-in omnidirectional microphone to use during phone calls. The location is not obvious but it is approximately an inch to the right of the control panel and an inch below.Battery life is stated to be 12 hours at level 25 volume which is approximately 50 percent and at full volume 3 hours. The ends on the speaker have a rubberized bumper which should offer some shock protection if dropped. The IP67 rating means it is dustproof and water resistant in up to 3 feet of water for a maximum of 30 minutes. It has a simple removable woven strap for transporting the device.","Reviewed in the United States May 15, 2024",AHCFDFVAK4QZPXXF35WGU3MVFVDA,False,1,Color: Black
R1NSAHUWCH6IF5,B0CXL4FQBK,5.0 out of 5 stars The Quality You Expect from Sony,David Lowe,5,"There are a handful of names that are instantly recognizable in the world of electronics and Sony is one of them. Whatever consumer electronics you buy, whether a TV, stereo or whatever, if it has the Sony label on it, you expect it to be good. That is part of the brand.This speaker delivers the quality you'd expect from Sony. I have a number of bluetooth speakers and some are just ok. This Sony speaker has great sound and isn't too big or bulky.It has a nice rope-like handle for carrying.It connects easily via bluetooth and feels durable. The quality of the speaker seems excellent.It has a ton of extra features which I have not tested. Honestly, I don't often pair multiple speakers or use my speakers for phone calls, but it's nice to know this speaker has those features if you need them.For me, bluetooth speakers need to have good sound and be mobile, as I often take them on the go. This speaker delivers on both fronts. You can certainly pay less for a no-name speaker that gives ok sound and features. But this speaker is very reasonably priced and as I stated, with the Sony brand, you pretty much already know the quality is going to be good. It is.","Reviewed in the United States June 20, 2024",AGFIFOWHQ5ICDULACEUY5RXBYZJA,False,0,Color: Forest Gray
R3NFO7DBA3ZQJH,B0CXL4FQBK,"5.0 out of 5 stars For it's size, it sounds great. The bass does get deep.",J. Victor,5,"Only the Tribit Stormbox Flow has louder deep bass than the Sony Ult 1 in this size category. But the Flow also only has one driver, and it just doesn't sound as detailed even if you adjust the EQ using the Tribit app for more clarity. I would rather have the Sony Ult 1 as my go to small speaker for overall performance.That said, for $128 (at time of review) there are other speakers that I would direct your attention as better alternatives if you don't mind the size being bigger.The Lonzuer Action is the speaker on the left in the picture. It's not much heavier, and at time of this review it is $108.99 and gets louder with much fuller bass than the Sony Ult 1. It features a back firing speaker at the rear that when put close to a wall (but not against the wall) really helps fill up a room. It's retro look is sleek, it has bass, volume, and treble knobs on top for quick adjustment. It has louder bass than a JBL Xtreme 2.The MLove A200 is a gem. It's the off-white and gold speaker in the pic. This thing has MEGA bass. I was shocked at how good it sounds relative to it's price. It has volume, bass, and treble knobs. It gets loud but with controlled bass. It really is at the price of $90 (at time of review) a steal in terms of sound per dollar. It's my go to when I don't want to lug a bigger partybox or the Stormbox Blast around.Lastly, the DOLPHIN LX90 at $120 (at time of this review) is a real party speaker. It has tight punchy deep bass - and it should, it's a huge speaker. It's mids and highs are kind of a mess, it's not meant for critical listening. It's just big dumb fun. The A200 and the LX-90 are pretty neck and neck in terms of overall bass. But the LX90 gets loud, making it a great budget boombox.There you have it, this is a great speaker for it's size. It has a 3 band EQ in the Music Center app (instead of a 5 band for the ULT-7) But I laid out some alternatives in the price range that should be considered. They are all louder with more bass than this ULT1. I was very disappointed with the ULT7, if you are considering that monstrously overpriced thing go read my review on it.","Reviewed in the United States May 11, 2024",AFY73LAG6WW5YGYHTQ2IQ75BFLRA,False,5,Color: Orange
